"PostId","PostTypeId","ParentId"
32695636,1,32695636
33827351,1,33827351
32774138,1,32774138
36106541,1,36106541
35235500,2,35235235
35432818,2,35398931
33185671,2,33185585
34133579,2,34133430
38555536,2,38418998
38876920,2,38874715
33077948,2,33077765
33241203,2,33241047
37156250,2,37155981
30751597,2,30731785
32356891,2,32356653
32668020,2,32663122
46026857,2,37693460
32968233,2,32967264
33939560,2,25902916
33010522,2,33010392
32854670,2,32755674
31443961,2,30984433
38351346,2,38351261
40623921,2,32631184
46546094,2,46545832
39554105,2,39553622
33581052,2,22695625
33050482,2,33050441
34766997,2,34766886
35311300,2,35300839
35748994,2,35746179
