"PostId","PostTypeId","ParentId"
25858334,1,25858334
17392413,1,17392413
5969983,1,5969983
22147099,1,22147099
29536233,1,29536233
29449757,1,29449757
20610375,1,20610375
20082964,1,20082964
11422126,1,11422126
13132913,1,13132913
21981474,2,21980483
17504067,2,17503964
11777324,2,11777230
13788941,2,13788758
22285538,2,22285223
17203953,2,17203907
17117863,2,13682742
24390803,2,24390092
15861533,2,15861439
10070695,2,10070153
10971830,2,10971774
15847707,2,15847674
19175916,2,19175771
27969094,2,6852554
7527714,2,7527653
10921146,2,10921129
8900753,2,8900655
25932297,2,25932020
8094620,2,7305569
22681431,2,22681369
